,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,def_pay
21972,20000.0,2,2,2,23,2,1
21974,70000.0,2,2,2,25,2,1
21981,230000.0,2,3,2,27,-1,1
21985,300000.0,2,2,2,28,0,1
22005,110000.0,2,1,2,27,0,1
22010,100000.0,2,2,2,28,2,1
22011,50000.0,2,2,2,29,2,1
22013,40000.0,2,1,2,27,-1,1
22021,40000.0,2,2,2,25,0,1
22047,140000.0,2,2,1,28,-1,1
22064,140000.0,2,2,2,29,-1,1
22065,240000.0,2,3,1,27,-1,1
22067,50000.0,2,1,2,26,-1,1
22080,100000.0,2,2,2,28,2,1
22083,400000.0,2,1,2,27,-2,1
22090,320000.0,2,2,1,28,0,1
22093,80000.0,2,1,2,28,1,1
22094,230000.0,2,2,1,28,2,1
22101,50000.0,2,3,2,28,0,1
22107,240000.0,2,2,1,28,2,1
22111,60000.0,2,2,2,29,2,1
22119,430000.0,2,2,2,29,2,1
22124,80000.0,2,2,2,26,3,1
22125,230000.0,2,1,2,27,-1,1
22144,300000.0,2,1,2,29,-2,1
22152,280000.0,2,2,1,30,2,1
22163,110000.0,2,2,2,29,2,1
22168,50000.0,2,2,2,28,2,1
22173,80000.0,2,2,1,27,0,1
22176,150000.0,2,2,2,28,2,1
22177,310000.0,2,2,2,27,-1,1
22192,50000.0,2,2,1,31,0,1
22202,320000.0,2,1,2,27,1,1
22204,350000.0,2,2,2,25,0,1
22212,150000.0,2,1,2,29,-1,1
22216,30000.0,2,1,2,27,0,1
22228,200000.0,2,2,2,31,-1,1
22247,90000.0,2,2,2,25,0,1
22249,80000.0,2,2,1,25,0,1
22250,60000.0,2,2,2,25,0,1
22253,200000.0,2,1,2,27,-2,1
22256,500000.0,2,3,2,29,-2,1
22257,60000.0,2,1,2,29,1,1
22262,420000.0,2,1,2,31,0,1
22266,400000.0,2,1,2,29,0,1
22268,130000.0,2,1,2,30,-1,1
22276,230000.0,2,1,2,28,-2,1
22279,50000.0,2,2,1,30,0,1
22280,220000.0,2,1,2,29,0,1
22285,30000.0,2,3,1,29,1,1
22286,20000.0,2,2,1,30,1,1
22288,80000.0,2,1,2,30,3,1
22289,90000.0,2,2,2,31,0,1
22290,20000.0,2,2,1,32,2,1
22299,200000.0,2,1,2,29,1,1
22306,100000.0,2,2,1,27,-1,1
22315,120000.0,2,3,1,30,1,1
22325,30000.0,2,3,2,24,0,1
22332,180000.0,2,2,1,30,-2,1
22365,150000.0,2,2,2,32,0,1
22374,30000.0,2,3,1,29,0,1
22385,140000.0,2,1,2,29,-1,1
22386,170000.0,2,1,2,30,2,1
22389,310000.0,2,1,1,32,0,1
22391,250000.0,2,1,2,33,2,1
22401,150000.0,2,2,2,28,2,1
22409,360000.0,2,1,1,34,-2,1
22411,20000.0,2,2,2,35,0,1
22414,60000.0,2,2,1,37,1,1
22423,110000.0,2,2,2,33,0,1
22433,100000.0,2,3,1,36,2,1
22442,400000.0,2,3,1,46,-1,1
22444,200000.0,2,1,2,36,-2,1
22461,150000.0,2,6,2,40,0,1
22464,50000.0,2,2,1,41,2,1
22466,40000.0,2,2,1,36,2,1
22468,30000.0,2,2,1,44,0,1
22469,70000.0,2,3,1,48,1,1
22470,20000.0,2,3,1,49,0,1
22472,200000.0,2,2,1,39,3,1
22478,50000.0,2,3,2,44,2,1
22491,50000.0,2,2,1,35,0,1
22494,70000.0,2,3,1,49,2,1
22496,50000.0,2,3,1,32,0,1
22502,50000.0,2,2,2,44,0,1
22503,260000.0,2,2,2,32,0,1
22504,260000.0,2,2,2,33,-1,1
22505,310000.0,2,1,1,33,-2,1
22506,60000.0,2,2,1,37,2,1
22520,40000.0,2,3,1,40,1,1
22523,280000.0,2,1,2,37,-1,1
22534,40000.0,2,1,1,40,-1,1
22536,130000.0,2,2,1,48,2,1
22537,50000.0,2,2,1,41,0,1
22542,130000.0,2,2,2,40,2,1
22543,200000.0,2,2,2,47,1,1
22544,200000.0,2,1,1,48,-1,1
22547,360000.0,2,2,1,33,-2,1
22551,120000.0,2,1,1,34,-2,1
22554,20000.0,2,2,1,32,0,1
22560,160000.0,2,1,2,36,1,1
22567,280000.0,1,1,2,31,-2,1
22570,240000.0,2,1,1,34,0,1
22590,160000.0,2,2,0,41,0,1
22597,500000.0,2,2,1,45,1,1
22600,180000.0,2,6,2,47,0,1
22618,80000.0,2,1,2,36,2,1
22620,20000.0,2,2,1,43,4,1
22627,180000.0,2,1,1,37,2,1
22633,230000.0,2,1,1,43,-1,1
22640,320000.0,2,2,1,33,-1,1
22646,30000.0,2,3,1,42,0,1
22647,60000.0,2,2,1,47,2,1
22656,350000.0,2,1,2,44,2,1
22666,220000.0,2,3,1,43,0,1
22686,180000.0,2,1,2,33,-1,1
22688,50000.0,2,1,1,33,2,1
22692,180000.0,2,2,1,32,1,1
22699,20000.0,2,1,2,46,1,1
22708,140000.0,2,2,1,36,-1,1
22710,360000.0,2,3,2,34,-2,1
22711,320000.0,2,3,1,35,0,1
22727,280000.0,2,4,1,44,-2,1
22740,190000.0,2,2,1,33,-2,1
22744,340000.0,2,2,1,30,0,1
22750,350000.0,2,1,1,32,-1,1
22753,70000.0,2,2,2,40,2,1
22755,230000.0,2,2,1,39,0,1
22759,460000.0,2,1,1,40,3,1
22765,180000.0,2,2,2,36,-1,1
22768,60000.0,2,3,1,44,-1,1
22772,200000.0,2,2,2,29,1,1
22773,10000.0,2,2,1,43,0,1
22776,260000.0,2,1,2,29,0,1
22785,190000.0,2,2,1,39,0,1
22786,100000.0,2,3,1,40,2,1
22789,240000.0,2,3,1,35,0,1
22791,220000.0,2,2,1,36,2,1
22795,260000.0,2,2,1,33,0,1
22805,30000.0,2,2,3,45,-1,1
22815,210000.0,2,1,2,33,0,1
22825,50000.0,2,1,2,31,1,1
22830,50000.0,2,2,1,37,2,1
22831,50000.0,2,1,2,29,3,1
22836,50000.0,2,2,1,31,0,1
22842,260000.0,2,3,2,42,-1,1
22843,50000.0,2,2,1,28,0,1
22848,70000.0,2,2,2,46,0,1
22851,150000.0,2,3,2,41,2,1
22855,90000.0,2,1,2,31,0,1
22858,30000.0,2,3,1,33,0,1
22860,140000.0,2,2,1,32,-1,1
22862,150000.0,2,1,2,31,2,1
22871,340000.0,2,3,1,44,3,1
22878,290000.0,2,2,2,34,2,1
22881,280000.0,2,1,2,37,0,1
22884,240000.0,2,2,1,43,-1,1
22893,500000.0,2,1,2,27,0,1
22897,100000.0,2,2,2,31,2,1
22900,30000.0,2,2,1,35,2,1
22910,360000.0,2,2,1,39,-2,1
22921,180000.0,2,1,2,29,-1,1
22946,210000.0,2,2,2,44,0,1
22948,170000.0,2,2,2,44,0,1
22950,200000.0,2,1,2,31,-1,1
22967,80000.0,2,2,1,31,0,1
22972,50000.0,2,2,2,36,0,1
22973,200000.0,2,2,1,36,2,1
22978,50000.0,2,2,1,41,1,1
23000,230000.0,2,2,1,46,-1,1
23005,260000.0,2,2,2,33,2,1
23008,30000.0,2,3,1,34,-2,1
23010,230000.0,2,2,1,43,0,1
23019,110000.0,2,1,1,43,0,1
23023,70000.0,2,2,1,39,3,1
23030,150000.0,2,1,1,33,2,1
23039,220000.0,2,1,1,41,8,1
23043,160000.0,2,1,2,33,-1,1
23049,200000.0,2,1,1,41,1,1
23052,120000.0,2,1,2,27,-1,1
23056,160000.0,2,1,2,29,0,1
23059,160000.0,2,1,1,33,-1,1
23061,80000.0,2,3,1,31,0,1
23065,150000.0,2,2,1,41,2,1
23070,230000.0,2,1,1,35,0,1
23073,360000.0,2,3,2,45,-2,1
23082,100000.0,2,1,1,47,1,1
23087,100000.0,2,2,1,36,2,1
23088,70000.0,2,2,1,37,0,1
23090,240000.0,2,2,1,41,-2,1
23092,470000.0,2,2,2,33,-2,1
23093,80000.0,2,2,1,46,-1,1
23094,180000.0,2,3,1,49,0,1
23099,60000.0,2,3,2,44,2,1
23103,90000.0,2,3,0,42,0,1
23111,80000.0,2,2,2,28,2,1
23118,210000.0,2,1,2,27,-1,1
23124,230000.0,2,2,2,30,-1,1
23125,110000.0,2,2,1,46,0,1
23133,280000.0,2,2,1,37,0,1
23137,70000.0,2,2,1,34,0,1
23141,20000.0,2,3,2,34,-2,1
23148,100000.0,2,2,1,41,2,1
23156,30000.0,2,3,2,38,2,1
23164,110000.0,2,2,1,36,-1,1
23165,70000.0,2,3,1,35,2,1
23166,90000.0,2,3,1,47,2,1
23186,360000.0,2,1,2,39,-1,1
23192,150000.0,2,3,1,43,0,1
23205,170000.0,2,2,1,45,1,1
23213,50000.0,2,2,2,36,0,1
23215,80000.0,2,2,1,37,2,1
23225,460000.0,2,1,1,37,1,1
23232,230000.0,2,2,2,35,-2,1
23235,120000.0,2,2,1,41,0,1
23239,330000.0,2,1,2,44,2,1
23252,290000.0,2,1,1,33,2,1
23253,180000.0,2,2,2,39,-1,1
23260,180000.0,2,1,1,39,2,1
23263,130000.0,2,2,2,37,2,1
23268,120000.0,2,2,1,36,1,1
23274,140000.0,2,3,1,42,0,1
23287,130000.0,2,3,1,39,0,1
23291,180000.0,2,2,1,39,-2,1
23293,100000.0,2,2,2,31,-2,1
23296,50000.0,2,2,2,28,-1,1
23307,160000.0,2,1,2,30,0,1
23309,30000.0,2,3,1,39,-1,1
23310,20000.0,2,2,1,46,1,1
23315,90000.0,2,2,1,40,2,1
23318,310000.0,2,2,2,31,0,1
23322,80000.0,2,3,2,44,0,1
23332,260000.0,2,1,1,38,-2,1
23334,500000.0,2,1,1,36,-2,1
23339,160000.0,2,3,1,44,2,1
23341,120000.0,2,1,2,30,2,1
23342,90000.0,2,2,2,30,1,1
23343,170000.0,2,2,1,31,-2,1
23350,150000.0,2,3,1,41,0,1
23352,150000.0,2,2,1,28,0,1
23353,230000.0,2,2,2,28,-2,1
23355,30000.0,2,2,2,28,3,1
23357,30000.0,2,3,1,34,0,1
23361,350000.0,2,2,2,28,1,1
23373,140000.0,2,2,2,31,1,1
23377,550000.0,2,2,1,32,2,1
23384,50000.0,2,2,1,44,1,1
23385,300000.0,2,1,2,40,-1,1
23387,360000.0,2,3,2,38,-1,1
23390,430000.0,2,1,1,37,-2,1
23399,240000.0,2,3,2,35,-2,1
23401,20000.0,2,2,2,46,-1,1
23413,200000.0,2,2,1,34,-2,1
23415,20000.0,2,2,1,46,4,1
23417,140000.0,2,1,1,40,2,1
23418,240000.0,2,2,2,38,1,1
23420,20000.0,2,1,2,32,-1,1
23431,360000.0,2,1,2,29,-2,1
23446,80000.0,2,2,1,39,0,1
23454,210000.0,2,2,2,31,-1,1
23460,300000.0,2,1,2,38,0,1
23463,20000.0,2,2,2,46,-1,1
23464,20000.0,2,2,1,32,0,1
23465,30000.0,2,2,1,33,2,1
23468,50000.0,2,2,1,39,1,1
23477,100000.0,2,2,2,30,1,1
23479,100000.0,2,2,2,31,0,1
23482,50000.0,2,2,1,30,-1,1
23490,120000.0,2,1,2,33,-1,1
23495,60000.0,2,2,2,31,0,1
23505,120000.0,2,2,2,33,1,1
23506,260000.0,2,1,2,33,-2,1
23516,180000.0,2,2,1,34,-2,1
23525,20000.0,2,2,1,35,1,1
23526,100000.0,2,1,1,49,1,1
23529,220000.0,2,2,1,35,2,1
23532,80000.0,2,2,1,35,1,1
23550,150000.0,2,2,1,35,-2,1
23554,230000.0,2,3,2,48,-1,1
23562,150000.0,2,1,2,36,0,1
23564,110000.0,2,2,2,36,2,1
23581,240000.0,2,1,2,34,2,1
23584,230000.0,2,2,1,37,-1,1
23586,240000.0,2,2,1,40,-1,1
23602,300000.0,2,2,1,33,2,1
23607,240000.0,2,1,2,37,3,1
23615,80000.0,2,2,2,39,2,1
23617,20000.0,2,2,1,42,0,1
23618,20000.0,2,3,1,46,0,1
23619,150000.0,2,1,2,34,-2,1
23621,210000.0,2,3,1,44,-2,1
23623,80000.0,2,2,2,32,1,1
23630,150000.0,2,2,2,44,2,1
23635,280000.0,2,2,1,48,2,1
23641,180000.0,2,1,2,35,1,1
23645,240000.0,2,1,1,38,2,1
23648,200000.0,2,1,2,43,-2,1
23652,20000.0,2,1,1,37,1,1
23654,160000.0,2,2,1,36,-2,1
23655,360000.0,2,1,1,36,-2,1
23662,70000.0,2,3,1,48,2,1
23663,110000.0,2,2,1,38,0,1
23664,30000.0,2,3,2,47,2,1
23674,180000.0,2,2,1,38,-1,1
23687,50000.0,2,2,1,50,2,1
23688,360000.0,2,3,1,50,-1,1
23691,20000.0,2,2,1,54,3,1
23696,100000.0,2,3,3,51,1,1
23704,50000.0,2,3,1,53,2,1
23710,100000.0,2,2,1,55,2,1
23715,280000.0,2,1,1,47,4,1
23717,90000.0,2,3,1,53,0,1
23723,50000.0,2,3,1,53,0,1
23731,30000.0,2,2,2,53,-1,1
23732,280000.0,2,2,1,56,2,1
23736,230000.0,2,1,1,51,-2,1
23739,80000.0,2,2,2,51,0,1
23741,200000.0,2,1,1,54,-2,1
23747,90000.0,2,2,1,55,2,1
23751,50000.0,2,3,1,58,1,1
23752,500000.0,2,1,1,58,1,1
23757,290000.0,2,2,1,49,0,1
23759,140000.0,2,3,1,50,-1,1
23777,70000.0,2,3,1,49,2,1
23778,50000.0,2,3,2,50,1,1
23781,20000.0,2,3,1,50,2,1
23786,20000.0,2,3,1,51,1,1
23791,70000.0,2,2,1,62,2,1
23798,500000.0,2,3,2,53,-2,1
23802,30000.0,2,3,1,67,2,1
23811,50000.0,2,1,2,61,3,1
23817,500000.0,2,2,2,50,-1,1
23818,300000.0,2,2,1,51,-2,1
23821,60000.0,2,3,1,50,2,1
23822,120000.0,2,1,1,47,-1,1
23827,280000.0,2,2,1,50,2,1
23838,50000.0,2,3,3,53,0,1
23842,250000.0,2,2,1,52,-2,1
23852,140000.0,2,2,1,58,2,1
23856,90000.0,1,1,2,31,2,1
23863,50000.0,1,2,2,30,2,1
23865,90000.0,1,2,2,28,2,1
23874,90000.0,1,2,2,27,2,1
23884,300000.0,1,2,2,29,-2,1
23885,400000.0,1,1,2,36,-2,1
23895,130000.0,1,2,2,29,1,1
23898,50000.0,1,2,1,26,1,1
23899,20000.0,1,2,2,23,2,1
23904,20000.0,1,2,2,22,1,1
23907,20000.0,1,1,2,22,0,1
23910,50000.0,1,1,2,22,0,1
23918,20000.0,1,2,2,22,1,1
23920,50000.0,1,3,1,22,0,1
23934,20000.0,1,2,2,22,2,1
23938,70000.0,1,2,2,27,2,1
23939,50000.0,1,2,2,27,1,1
23949,20000.0,1,3,2,24,1,1
23952,20000.0,1,2,2,25,1,1
23953,20000.0,1,1,2,24,-1,1
23961,50000.0,1,2,2,25,0,1
23963,20000.0,1,2,2,27,0,1
23966,20000.0,1,2,2,25,0,1
23968,120000.0,1,2,2,25,1,1
23979,20000.0,1,2,2,23,2,1
23985,50000.0,1,2,2,37,0,1
23999,100000.0,1,1,2,26,0,1
24001,60000.0,1,2,2,26,0,1
24011,30000.0,1,2,2,25,2,1
24012,20000.0,1,3,2,24,4,1
24013,20000.0,1,2,2,24,2,1
24020,360000.0,1,1,2,24,2,1
24024,140000.0,1,2,2,25,2,1
24025,20000.0,1,2,1,26,3,1
24029,160000.0,1,1,2,26,0,1
24032,50000.0,1,2,2,25,0,1
24034,20000.0,1,2,2,27,1,1
24038,70000.0,1,3,2,27,2,1
24039,50000.0,1,1,2,27,2,1
24041,20000.0,1,3,2,27,3,1
24056,20000.0,1,2,2,22,4,1
24093,210000.0,1,2,2,28,2,1
24100,30000.0,1,2,2,24,0,1
24102,50000.0,1,2,1,29,1,1
24109,100000.0,1,1,2,27,-1,1
24126,80000.0,1,2,2,27,2,1
24132,50000.0,1,2,2,29,1,1
24135,180000.0,2,4,2,29,-2,1
24139,100000.0,1,1,2,29,-1,1
24147,70000.0,1,2,2,29,0,1
24154,110000.0,1,2,2,29,2,1
24155,200000.0,1,2,2,29,3,1
24164,110000.0,1,2,2,28,2,1
24165,80000.0,1,2,1,29,4,1
24167,20000.0,1,2,2,22,3,1
24170,50000.0,1,2,1,28,0,1
24185,120000.0,1,1,2,31,1,1
24188,120000.0,1,2,2,27,0,1
24191,20000.0,1,3,1,30,0,1
24192,20000.0,1,2,1,30,1,1
24193,260000.0,1,2,2,29,-1,1
24197,80000.0,1,2,2,30,2,1
24199,220000.0,1,3,1,30,2,1
24204,300000.0,1,1,2,29,-2,1
24216,180000.0,1,3,0,27,-2,1
24218,80000.0,1,3,2,30,2,1
24226,70000.0,1,2,1,30,1,1
24228,50000.0,1,1,2,30,1,1
24229,200000.0,1,2,2,32,2,1
24232,50000.0,1,1,2,27,1,1
24236,20000.0,1,3,2,23,2,1
24248,90000.0,1,1,2,31,1,1
24252,180000.0,1,1,2,32,2,1
24254,240000.0,1,2,2,31,0,1
24255,140000.0,1,2,2,30,0,1
24257,30000.0,1,1,1,31,1,1
24261,200000.0,1,2,1,30,0,1
24263,400000.0,1,2,2,29,0,1
24267,80000.0,1,2,2,26,1,1
24269,20000.0,1,2,2,24,0,1
24271,60000.0,1,2,2,24,2,1
24278,360000.0,1,1,2,33,-1,1
24297,30000.0,1,2,1,40,2,1
24302,100000.0,1,1,2,31,2,1
24303,20000.0,1,2,1,34,2,1
24310,360000.0,1,1,1,49,-1,1
24315,20000.0,1,3,1,32,1,1
24319,10000.0,1,2,1,38,0,1
24324,50000.0,1,3,1,49,1,1
24327,170000.0,1,2,1,35,2,1
24329,30000.0,1,1,1,37,1,1
24330,350000.0,1,1,1,42,2,1
24332,50000.0,1,2,1,49,2,1
24334,30000.0,1,2,1,38,0,1
24341,200000.0,1,2,1,38,2,1
24342,20000.0,1,2,1,42,0,1
24345,200000.0,1,2,1,45,3,1
24350,50000.0,1,3,1,45,4,1
24351,190000.0,1,2,1,33,0,1
24359,90000.0,1,2,2,38,2,1
24370,240000.0,1,2,2,46,0,1
24382,50000.0,1,2,2,32,0,1
24390,50000.0,1,2,1,33,0,1
24392,80000.0,1,6,1,41,0,1
24394,20000.0,1,2,1,46,-1,1
24396,300000.0,1,3,1,31,1,1
24397,20000.0,1,3,1,36,3,1
24400,140000.0,1,2,1,38,2,1
24405,20000.0,1,3,2,49,1,1
24407,260000.0,1,2,2,32,-1,1
24409,50000.0,1,1,1,37,0,1
24412,30000.0,1,2,1,38,1,1
24429,50000.0,1,3,2,39,0,1
24431,70000.0,1,2,2,39,0,1
24434,50000.0,1,3,1,39,0,1
24435,30000.0,1,2,1,35,0,1
24445,140000.0,1,1,3,41,0,1
24448,320000.0,1,2,2,36,2,1
24450,50000.0,1,3,1,49,0,1
24451,50000.0,1,2,2,38,0,1
24455,20000.0,1,3,2,32,1,1
24458,20000.0,1,2,1,46,3,1
24465,80000.0,1,2,2,32,0,1
24466,510000.0,1,3,2,31,1,1
24469,150000.0,1,2,2,35,0,1
24471,130000.0,1,2,1,44,1,1
24478,280000.0,1,1,2,31,2,1
24481,220000.0,1,2,2,31,1,1
24483,160000.0,1,1,1,41,1,1
24487,20000.0,1,2,1,34,0,1
24497,60000.0,1,1,2,36,-1,1
24504,100000.0,1,2,1,46,1,1
24524,140000.0,1,2,2,41,0,1
24525,240000.0,1,2,1,41,0,1
24527,190000.0,1,1,2,34,2,1
24529,210000.0,1,1,2,41,-1,1
24531,50000.0,1,2,1,36,0,1
24534,360000.0,1,1,1,38,-2,1
24542,220000.0,1,1,2,33,-2,1
24544,20000.0,1,3,2,48,0,1
24551,270000.0,1,1,1,37,0,1
24556,260000.0,1,1,2,31,-1,1
24558,20000.0,1,3,2,46,2,1
24570,50000.0,1,1,2,31,3,1
24573,50000.0,1,2,1,35,1,1
24580,230000.0,1,1,1,41,1,1
24583,340000.0,1,2,1,34,-1,1
24590,70000.0,1,1,2,32,1,1
24592,100000.0,1,2,1,29,-1,1
24594,380000.0,1,2,1,47,1,1
24596,60000.0,1,2,1,45,0,1
24598,80000.0,1,2,1,45,2,1
24600,110000.0,1,2,1,38,2,1
24601,310000.0,1,2,2,46,2,1
24603,200000.0,1,3,2,28,1,1
24616,360000.0,1,2,1,40,-1,1
24617,190000.0,1,1,2,36,1,1
24624,30000.0,1,1,2,31,-1,1
24626,60000.0,1,2,2,40,0,1
24629,80000.0,1,1,1,47,-1,1
24635,410000.0,1,1,2,32,0,1
24636,220000.0,1,2,1,35,0,1
24643,50000.0,1,1,2,44,0,1
24646,70000.0,1,2,1,31,0,1
24655,210000.0,1,2,1,45,0,1
24663,210000.0,1,2,2,41,0,1
24664,90000.0,1,2,1,37,1,1
24668,220000.0,1,1,2,34,-2,1
24672,20000.0,1,2,2,43,0,1
24674,30000.0,1,2,2,35,2,1
24677,50000.0,2,3,1,47,1,1
24679,130000.0,2,1,2,33,2,1
24684,50000.0,1,1,2,34,2,1
24685,140000.0,1,2,2,36,0,1
24687,110000.0,1,2,2,34,0,1
24697,90000.0,1,1,1,38,2,1
24704,50000.0,1,1,1,49,1,1
24710,30000.0,1,3,2,33,0,1
24712,20000.0,1,2,1,40,1,1
24716,20000.0,1,2,1,43,2,1
24723,30000.0,1,1,1,35,1,1
24726,150000.0,1,3,2,42,-2,1
24740,160000.0,1,2,1,33,0,1
24747,210000.0,1,2,1,37,1,1
24750,50000.0,1,3,1,38,2,1
24752,70000.0,1,2,2,40,2,1
24754,50000.0,1,2,3,41,0,1
24759,220000.0,1,1,2,35,1,1
24760,30000.0,1,2,2,35,-1,1
24765,50000.0,1,2,1,44,2,1
24767,80000.0,1,2,1,39,2,1
24768,40000.0,1,1,2,35,1,1
24774,200000.0,1,1,2,42,0,1
24781,120000.0,1,1,1,44,1,1
24784,80000.0,1,1,2,35,1,1
24793,240000.0,1,1,2,46,1,1
24794,240000.0,1,1,1,43,0,1
24809,60000.0,1,2,1,31,0,1
24810,50000.0,1,3,1,31,0,1
24817,120000.0,1,2,1,37,2,1
24827,20000.0,1,2,1,36,2,1
24834,350000.0,1,1,2,30,2,1
24846,120000.0,1,1,2,30,1,1
24855,50000.0,1,2,2,35,0,1
24856,210000.0,1,2,2,47,-2,1
24861,330000.0,1,2,1,38,0,1
24863,100000.0,1,2,1,41,-1,1
24865,90000.0,1,2,2,35,-1,1
24870,170000.0,1,1,1,37,0,1
24873,70000.0,1,2,1,36,2,1
24876,410000.0,1,2,1,46,2,1
24878,20000.0,1,1,2,30,-1,1
24886,110000.0,1,2,1,42,0,1
24899,90000.0,1,1,2,32,2,1
24900,210000.0,1,2,2,32,0,1
24907,400000.0,1,3,1,33,0,1
24912,110000.0,1,1,1,33,0,1
24913,110000.0,1,2,1,34,1,1
24915,200000.0,1,1,3,47,0,1
24916,200000.0,1,2,2,36,0,1
24926,50000.0,1,2,2,44,1,1
24937,450000.0,1,1,1,37,1,1
24938,210000.0,1,1,1,40,2,1
24943,150000.0,1,1,1,40,0,1
24952,30000.0,1,2,2,30,0,1
24953,60000.0,1,2,2,30,0,1
24962,120000.0,1,1,1,48,2,1
24966,160000.0,1,1,2,37,2,1
24968,100000.0,1,1,2,37,2,1
24969,80000.0,1,2,2,36,2,1
24988,10000.0,1,1,2,36,1,1
24992,500000.0,1,1,1,31,1,1
24994,50000.0,1,2,2,43,0,1
24996,80000.0,1,2,1,47,2,1
24999,30000.0,1,2,2,37,0,1
25001,260000.0,1,2,2,35,0,1
25006,30000.0,1,3,2,50,2,1
25007,230000.0,1,2,2,50,1,1
25014,20000.0,1,2,2,53,0,1
25017,140000.0,1,1,2,50,-1,1
25022,210000.0,1,3,1,50,-1,1
25024,190000.0,1,1,1,50,2,1
25032,70000.0,1,3,1,55,2,1
25033,20000.0,1,2,1,55,0,1
25035,10000.0,1,3,2,61,0,1
25043,150000.0,1,2,1,52,2,1
25047,360000.0,1,2,1,58,-1,1
25048,100000.0,1,3,1,54,0,1
25050,200000.0,1,3,2,61,0,1
25053,500000.0,1,1,1,55,3,1
25054,20000.0,1,2,2,49,0,1
25059,360000.0,1,1,1,49,-1,1
25063,20000.0,1,3,2,55,0,1
25067,450000.0,1,1,1,61,-1,1
25069,130000.0,1,2,1,48,2,1
25080,30000.0,1,1,1,52,0,1
25085,50000.0,1,2,1,49,0,1
25089,280000.0,1,1,1,60,-1,1
25096,20000.0,1,3,2,53,-1,1
25097,50000.0,1,3,1,55,0,1
25102,50000.0,1,2,1,54,2,1
25109,50000.0,1,3,1,50,2,1
25114,360000.0,1,1,1,58,-1,1
25116,150000.0,1,1,1,54,-2,1
25121,160000.0,1,1,1,51,2,1
25136,180000.0,1,1,1,75,1,1
25143,30000.0,1,3,1,56,1,1
25145,300000.0,1,3,1,56,-2,1
25146,500000.0,1,1,1,54,2,1
25153,50000.0,2,2,1,27,1,1
25154,70000.0,2,2,2,26,2,1
25158,30000.0,2,2,2,22,1,1
25160,80000.0,2,1,2,29,2,1
25162,130000.0,2,1,2,30,2,1
25174,30000.0,2,1,2,21,1,1
25182,10000.0,2,2,2,21,2,1
25190,20000.0,2,2,2,22,0,1
25191,50000.0,2,1,2,23,2,1
25193,30000.0,2,2,2,23,2,1
25196,30000.0,2,2,2,23,2,1
25201,30000.0,2,2,2,23,0,1
25215,30000.0,2,1,2,23,0,1
25221,130000.0,2,3,2,24,0,1
25231,230000.0,2,2,2,24,-1,1
25233,80000.0,2,2,2,25,0,1
25235,150000.0,2,1,2,25,-1,1
25243,140000.0,2,2,2,24,2,1
25252,30000.0,2,1,2,24,2,1
25254,210000.0,2,3,2,25,0,1
25255,30000.0,2,1,2,23,2,1
25257,50000.0,2,3,1,23,2,1
25259,50000.0,2,2,2,24,2,1
25261,50000.0,2,1,2,23,1,1
25262,50000.0,2,1,2,23,2,1
25275,30000.0,2,2,2,23,0,1
25278,80000.0,2,3,2,27,0,1
25285,140000.0,2,2,2,26,2,1
25292,80000.0,2,2,2,26,0,1
25298,80000.0,2,1,2,24,2,1
25305,30000.0,2,1,2,25,1,1
25307,60000.0,2,2,2,25,0,1
25309,20000.0,2,1,2,24,0,1
25312,90000.0,2,2,2,25,0,1
25316,50000.0,2,3,2,26,2,1
25318,140000.0,2,1,2,27,1,1
25329,30000.0,2,2,2,25,0,1
25338,30000.0,2,2,2,24,0,1
25348,80000.0,2,2,2,26,-1,1
25351,160000.0,2,1,2,27,1,1
25373,80000.0,2,2,1,27,1,1
25377,230000.0,2,2,2,30,-1,1
25381,130000.0,2,2,1,26,2,1
25384,240000.0,2,1,2,29,2,1
25387,240000.0,2,3,2,28,2,1
25400,20000.0,2,1,2,24,2,1
25402,80000.0,2,2,1,27,0,1
25405,150000.0,2,1,2,27,-1,1
25406,100000.0,2,1,2,27,0,1
25413,50000.0,2,2,1,23,0,1
25415,70000.0,2,3,1,30,2,1
25418,110000.0,2,1,2,29,0,1
25420,20000.0,2,2,2,27,2,1
25426,100000.0,2,2,2,26,2,1
25435,200000.0,2,2,2,23,0,1
25442,120000.0,2,1,2,28,0,1
25443,300000.0,2,1,2,28,-1,1
25453,140000.0,2,1,2,28,0,1
25457,80000.0,2,3,1,25,0,1
25459,240000.0,2,2,1,30,1,1
25460,30000.0,2,1,1,23,2,1
25466,360000.0,2,2,2,28,-2,1
25467,110000.0,2,1,1,33,2,1
25471,140000.0,2,2,2,26,0,1
25472,80000.0,2,2,2,27,-1,1
25480,300000.0,2,2,1,29,0,1
25483,100000.0,2,2,1,28,1,1
25484,70000.0,2,3,2,31,2,1
25504,220000.0,2,2,2,28,-1,1
25510,100000.0,2,2,2,24,3,1
25512,30000.0,2,2,2,25,0,1
25514,200000.0,2,1,2,26,0,1
25530,130000.0,2,2,1,34,2,1
25534,120000.0,2,2,1,44,-1,1
25540,150000.0,2,3,1,45,2,1
25543,330000.0,2,1,1,41,1,1
25548,30000.0,2,2,2,49,2,1
25552,390000.0,2,3,2,43,1,1
25569,130000.0,2,3,1,43,2,1
25572,70000.0,2,2,2,41,0,1
25574,30000.0,2,1,2,36,2,1
25579,120000.0,2,3,1,36,0,1
